ID	Labels	InitialLabels
3849	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3989	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3460	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3480	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3761	Neutral	Neutral
3427	Neutral	Neutral
3452	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3605	Neutral	Neutral
4060	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3981	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4004	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3716	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3539	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3967	Neutral	Neutral
3833	Joy	Neutral
4055	Neutral	Neutral
3625	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3785	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3534	Neutral	Neutral
3461	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4062	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3531	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3402	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3568	Neutral	Neutral
3827	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3530	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3376	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3537	Neutral	Neutral
4044	Neutral	Neutral
3352	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3653	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4075	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3835	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3699	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4079	Neutral	Neutral
3617	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4072	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3360	Neutral	Neutral
3407	Neutral	Neutral
4014	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3714	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3420	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4005	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3777	Neutral	Neutral
3855	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4053	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3671	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4028	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3670	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3469	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3458	Neutral	Neutral
3781	Neutral	Neutral
3987	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4003	Neutral	Neutral
3992	Neutral	Neutral
3667	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3863	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3437	Neutral	Neutral
3415	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3908	Neutral	Neutral
3474	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4016	Neutral	Neutral
3921	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3577	Neutral	Neutral
4018	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3770	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3847	Neutral	Neutral
3902	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3832	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3509	Neutral	Neutral
3428	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3913	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4054	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3581	Neutral	Neutral
3936	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3916	Neutral	Neutral
3465	Neutral	Neutral
3330	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3488	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3345	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3834	Neutral	Neutral
3894	Neutral	Neutral
4031	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3678	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3940	Neutral	Neutral
3569	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3546	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4051	Neutral	Neutral
3985	Neutral	Neutral
3339	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3764	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3615	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3941	Neutral	Neutral
3934	Neutral	Neutral
3385	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3370	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3810	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3688	Neutral	Neutral
3594	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3735	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4071	Neutral	Neutral
4012	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3727	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3532	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3990	Neutral	Neutral
3350	Neutral	Neutral
3512	Neutral	Neutral
3676	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3366	Neutral	Neutral
3956	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3751	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3890	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3496	Neutral	Neutral
3912	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3728	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3756	Neutral	Neutral
3931	Neutral	Neutral
3690	Neutral	Neutral
3533	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3733	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3683	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3891	Neutral	Neutral
3955	Neutral	Neutral
3507	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3374	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3973	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3521	Neutral	Neutral
3732	Neutral	Neutral
3346	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3373	Neutral	Neutral
3746	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3351	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3901	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3760	Neutral	Neutral
3620	Sadness	Neutral
3363	Neutral	Neutral
3398	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3566	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3709	Neutral	Neutral
3355	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3657	Neutral	Neutral
3622	Neutral	Neutral
4067	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3816	Neutral	Neutral
3669	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3838	Neutral	Neutral
3483	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3500	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3983	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3868	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3874	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3954	Neutral	Neutral
3596	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3340	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3503	Neutral	Neutral
3797	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3473	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3501	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3884	Neutral	Neutral
3450	Joy	Neutral
3466	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3633	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4008	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3529	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3543	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3817	Neutral	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3854	Neutral	Neutral
3715	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3413	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4001	Neutral	Neutral
3689	Fear	Neutral
4030	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3882	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3798	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3775	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3972	Neutral	Neutral
3702	Neutral	Neutral
3399	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3823	Neutral	Neutral
4059	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4913	Neutral	Neutral
4659	Neutral	Neutral
5835	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4362	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4318	Neutral	Neutral
6304	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6265	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4667	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4280	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6004	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4207	Neutral	Neutral
6493	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5558	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5795	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4855	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5533	Neutral	Neutral
5577	Neutral	Neutral
5987	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6101	Neutral	Neutral
6019	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4254	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4127	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6459	Joy	Neutral
5564	Neutral	Neutral
5522	Neutral	Neutral
5392	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4367	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5481	Neutral	Neutral
5440	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4508	Joy	Neutral
5778	Neutral	Neutral
5158	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5471	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5075	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5255	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5739	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5962	Neutral	Neutral
4133	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5133	Neutral	Neutral
5287	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5662	Neutral	Neutral
4154	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4460	Neutral	Neutral
6462	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5370	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5206	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5570	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6058	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6571	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4370	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4436	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6562	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4620	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4140	Neutral	Neutral
4174	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5283	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5994	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5264	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5969	Neutral	Neutral
4292	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4130	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5945	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6031	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6107	Neutral	Neutral
5871	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6187	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4121	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5926	Neutral	Neutral
5173	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4156	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5547	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4483	Neutral	Neutral
5773	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5236	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6097	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4521	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4608	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6300	Neutral	Neutral
4873	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5878	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5989	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5448	Neutral	Neutral
5295	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4178	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5061	Neutral	Neutral
4372	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4135	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5852	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6576	Neutral	Neutral
6106	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6419	Neutral	Neutral
4691	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5125	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4289	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4757	Neutral	Neutral
5626	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4942	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6341	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6307	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5770	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4635	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5095	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5765	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4172	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6008	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5097	Neutral	Neutral
6481	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5937	Joy	Neutral
6059	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5521	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4925	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5956	Neutral	Neutral
5503	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4863	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5830	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5490	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5709	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5614	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5018	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5885	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4629	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4580	Neutral	Neutral
5379	Neutral	Neutral
5976	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5682	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4726	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6334	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4688	Neutral	Neutral
5307	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5641	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5761	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5832	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6010	Neutral	Neutral
5231	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4909	Neutral	Neutral
4426	Neutral	Neutral
6305	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6317	Sadness	Neutral
6554	Neutral	Neutral
4563	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6151	Neutral	Neutral
6025	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6179	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4343	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5030	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5460	Neutral	Neutral
5862	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4905	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5644	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4987	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5949	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4269	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5317	Neutral	Neutral
5698	Neutral	Neutral
4654	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6198	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4736	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4305	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5444	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5070	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6111	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5040	Neutral	Neutral
5566	Neutral	Neutral
4666	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6035	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5050	Neutral	Neutral
4200	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6253	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5380	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4261	Sadness	Neutral
4416	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5942	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5894	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4490	Joy	Neutral
6054	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4234	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6411	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5675	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4138	Neutral	Neutral
4681	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4938	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5781	Neutral	Neutral
6039	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6532	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5397	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5122	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4096	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6243	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4547	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6120	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4417	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6355	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4665	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5013	Neutral	Neutral
4204	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4985	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4275	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6422	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4262	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5716	Neutral	Neutral
4104	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5758	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4790	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5510	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4089	Joy	Neutral
5132	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5393	Neutral	Neutral
6273	Neutral	Neutral
6268	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4899	Neutral	Neutral
5200	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6577	Neutral	Neutral
5300	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4761	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5213	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5936	Sadness	Neutral
5955	Neutral	Neutral
4937	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5465	Neutral	Neutral
6322	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5561	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5873	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5148	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4173	Neutral	Neutral
4593	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5645	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6454	Neutral	Neutral
4513	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4447	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5484	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5114	Neutral	Neutral
5024	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5589	Neutral	Neutral
6230	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6024	Neutral	Neutral
5998	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4142	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5775	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4558	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4759	Neutral	Neutral
5151	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5973	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4333	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5500	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6351	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5604	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4617	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6328	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6291	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5274	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5635	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6227	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5383	Neutral	Neutral
6467	Neutral	Neutral
5128	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6203	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4973	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4332	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6129	Neutral	Neutral
4477	Neutral	Neutral
5372	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4551	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6548	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5915	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4695	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6271	Neutral	Neutral
6144	Neutral	Neutral
5667	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6119	Neutral	Neutral
5849	Neutral	Neutral
4503	Neutral	Neutral
5576	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5799	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6312	Joy	Neutral
5540	Neutral	Neutral
5815	Neutral	Neutral
4646	Neutral	Neutral
4722	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5413	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5415	Neutral	Neutral
4389	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6544	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5848	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4685	Anger	Neutral
4839	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6382	Neutral	Neutral
5453	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5349	Anger	Neutral
6348	Neutral	Neutral
4536	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5385	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6497	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4226	Sadness	Neutral
4197	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5456	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4538	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
